value_en	description_en	codesystem	code	description_code	iri
tab delimited file format	tab delimited file format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_3000046
snpeffdb	snpeffdb	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3624
qualsolexa	qualsolexa	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3608
Amino acid index format	Amino acid index format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2017
HMMER profile alignment (HMM versus sequences)	HMMER profile alignment (HMM versus sequences)	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1422
BioYAML	BioYAML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3773
Document format	Document format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3507
Sequence variation annotation format	Sequence variation annotation format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2921
GFF	GFF	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2305
RDF-XML	RDF-XML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_3000007
customtrack	customtrack	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3588
FASTQ-like format (text)	FASTQ-like format (text)	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2182
Phylogenetic character data format	Phylogenetic character data format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2036
VDB	VDB	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3699
Sequence assembly format	Sequence assembly format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2055
TreeFam format	TreeFam format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1437
BTrack	BTrack	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3776
MSF	MSF	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3702
DIALIGN format	DIALIGN format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1392
nucleotide	nucleotide	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1207
unambiguous pure dna	unambiguous pure dna	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1214
nexusnon	nexusnon	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1973
Format (by type of data)	Format (by type of data)	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2350
Open Annotation format	Open Annotation format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3784
Protein interaction format	Protein interaction format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2054
Phylip cliques format	Phylip cliques format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1434
.raw files	.raw files	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_0000682
Relaxed PHYLIP Sequential	Relaxed PHYLIP Sequential	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3820
Experiment annotation format	Experiment annotation format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3167
2bit	2bit	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3009
MEME background Markov model	MEME background Markov model	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1369
completely unambiguous pure nucleotide	completely unambiguous pure nucleotide	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2568
bigWig	bigWig	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3006
daf	daf	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1393
TIDE TXT	TIDE TXT	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3835
HTML	HTML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2331
completely unambiguous pure	completely unambiguous pure	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2567
dat	dat	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1637
pure rna	pure rna	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1217
Cytoband format	Cytoband format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3235
html	html	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2331
OBO-XML	OBO-XML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2550
Plain text file format	Plain text file format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_3000043
taverna workflow format	taverna workflow format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1665
MathML 2.0	MathML 2.0	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_3000074
FASTQ-sanger	FASTQ-sanger	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1932
EMBL-like (XML)	EMBL-like (XML)	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2558
GIF	GIF	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3467
CAF	CAF	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1630
InterPro hits format	InterPro hits format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1341
CiteXplore-all	CiteXplore-all	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1737
Molfile	Molfile	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3815
Phylogenetic tree format (XML)	Phylogenetic tree format (XML)	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2557
FASTA-aln	FASTA-aln	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1984
WIG	WIG	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3005
igstrict	igstrict	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1943
Workflow format	Workflow format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2032
xgmml	xgmml	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3618
refseqp	refseqp	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1958
Notation3	Notation3	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3257
proBAM	proBAM	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3826
OWL2-XML	OWL2-XML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_3000039
K-mer countgraph	K-mer countgraph	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3665
COMBINE OMEX	COMBINE OMEX	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3686
GCG format variant	GCG format variant	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3486
SAM	SAM	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2573
plain text format (unformatted)	plain text format (unformatted)	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1964
JPG	JPG	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3579
OBO Flat File Format	OBO Flat File Format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2549
SPARQL	SPARQL	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3790
Matrix format	Matrix format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3033
HET group dictionary entry format	HET group dictionary entry format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1705
dcf	dcf	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_0000518
mzQuantML	mzQuantML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3248
Sequence feature table format	Sequence feature table format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2548
pdbatom	pdbatom	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1950
medline	medline	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2194
CDF ASCII format	CDF ASCII format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_3000057
DASGFF	DASGFF	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1978
prosite-pattern	prosite-pattern	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1356
Protein report format	Protein report format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2062
KGML	KGML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_0000249
gxl format	gxl format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_0000570
SQLite format	SQLite format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3621
Database hits (sequence) format	Database hits (sequence) format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2066
debug	debug	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1983
Sequence-MEME profile alignment	Sequence-MEME profile alignment	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1419
debug-feat	debug-feat	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1979
Phylip format variant	Phylip format variant	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2924
match	match	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1990
Gene expression report format	Gene expression report format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2058
MAGE-ML	MAGE-ML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3161
Manchester OWL Syntax	Manchester OWL Syntax	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3253
DAS format	DAS format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1967
BAI	BAI	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3327
Stockholm format	Stockholm format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1961
ENCODE peak format	ENCODE peak format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3612
BAM	BAM	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2572
Smith-Waterman format	Smith-Waterman format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1335
iHOP format	iHOP format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1740
Sequence features (repeats) format	Sequence features (repeats) format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2155
completely unambiguous pure dna	completely unambiguous pure dna	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2569
Sequin format	Sequin format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3701
BAR	BAR	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	SWO	SWO_3000058
XML	XML	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2332
bed12	bed12	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3586
SCF	SCF	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1632
Sequence record format (XML)	Sequence record format (XML)	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2552
Raw SCOP domain classification format	Raw SCOP domain classification format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3098
HMMER-aln	HMMER-aln	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1391
FASTQ-solexa	FASTQ-solexa	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_1933
bed6	bed6	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3585
Phylogenetic continuous quantitative character format	Phylogenetic continuous quantitative character format	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_2037
xls	xls	A defined way or layout of representing and structuring data in a computer file, blob, string, message, or elsewhere.	EDAM	format_3468
