value_en	description_en	codesystem	code	description_code	iri
repair of vagina	repair of vagina	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001705
Laparoscopic Appendectomy	Laparoscopic Appendectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51893
Endobronchial Cryotherapy	Endobronchial Cryotherapy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C162557
surgical circumcision	surgical circumcision	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	008154
Maximandibular Advancement Surgery	Maximandibular Advancement Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157918
Supracricoid Laryngectomy	Supracricoid Laryngectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C91839
feminizing vocal surgery	feminizing vocal surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	006275
Pancreatic Surgical Procedure	Pancreatic Surgical Procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C116653
hymenal surgical procedure	hymenal surgical procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	006726
Unknown if Has Sibling	Unknown if Has Sibling	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168478
feminizing thoracic surgery	feminizing thoracic surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	002041
Family History of Respiratory or Intrathoracic Cancer	Family History of Respiratory or Intrathoracic Cancer	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C171238
Hepaticojejunostomy	Hepaticojejunostomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C119012
Peritonectomy	Peritonectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C132069
Forehead Lift	Forehead Lift	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157859
Tunneled Pleural Catheter Drainage	Tunneled Pleural Catheter Drainage	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C139568
Kock Pouch Ileostomy Procedure	Kock Pouch Ileostomy Procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157898
Therapeutic Aspiration	Therapeutic Aspiration	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C65007
Transurethral Needle Ablation of the Prostate	Transurethral Needle Ablation of the Prostate	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C89821
free skin graft	free skin graft	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	002430
Radical Nephrectomy	Radical Nephrectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51778
Male Gonadal Ridge Implantation	Male Gonadal Ridge Implantation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C29899
Family History of Ehlers-Danlos Syndrome	Family History of Ehlers-Danlos Syndrome	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168200
Most Recent Angina Pectoris Event	Most Recent Angina Pectoris Event	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C67095
Excision	Excision	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15232
Bypass Gastrojejunostomy	Bypass Gastrojejunostomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51758
Excision of Uvula	Excision of Uvula	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51746
Robot-Assisted Laparoscopic Surgery	Robot-Assisted Laparoscopic Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C116509
Therapeutic Thoracoscopic Surgery	Therapeutic Thoracoscopic Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C65004
gynecological surgical procedure	gynecological surgical procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15332
Immediate/Early Loading	Immediate/Early Loading	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C118645
Gastrectomy	Gastrectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15236
Endoresection	Endoresection	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C118359
Bilateral Partial Salpingectomy	Bilateral Partial Salpingectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51668
reconstructive surgery	reconstructive surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001958
Ostomy	Ostomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15290
Tonsillectomy	Tonsillectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51679
Lung Cancer Surgery	Lung Cancer Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157912
intersex surgery	intersex surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001609
Total Excision of Tongue	Total Excision of Tongue	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51598
Colonoscopic Polypectomy	Colonoscopic Polypectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51688
Total Hepatectomy	Total Hepatectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51781
Aesthetic Primary Post-Nonreconstructive Mastectomy Flat Closure	Aesthetic Primary Post-Nonreconstructive Mastectomy Flat Closure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168665
ileocecal vaginoplasty	ileocecal vaginoplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001711
breast surgical procedure	breast surgical procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157802
History of Sudden Cardiac Death	History of Sudden Cardiac Death	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C80397
Percutaneous Cryosurgery	Percutaneous Cryosurgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C116507
Lymphatic Reconstruction	Lymphatic Reconstruction	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168689
Laparoscopic Radical Nephrectomy	Laparoscopic Radical Nephrectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C165182
Fundoplication	Fundoplication	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C91834
Thyroid Cancer Surgery	Thyroid Cancer Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C158012
Ligation	Ligation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15270
Right Radical Mastectomy	Right Radical Mastectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51499
Cosmetic Surgery	Cosmetic Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157741
penile-scrotal vaginoplasty	penile-scrotal vaginoplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001720
Total Colectomy	Total Colectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51924
insertion of penile prosthesis	insertion of penile prosthesis	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001675
Family History of High-Risk Germline Mutations	Family History of High-Risk Germline Mutations	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C170792
Minimally Invasive Heart Surgery	Minimally Invasive Heart Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157922
penile augmentation surgery	penile augmentation surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001680
Argon Plasma Coagulation	Argon Plasma Coagulation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C66714
Superior Vena Cava Stent Placement	Superior Vena Cava Stent Placement	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C137936
Surgery to Improve Sleep	Surgery to Improve Sleep	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157997
Radical Cystoprostatectomy	Radical Cystoprostatectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51899
urogenital surgical procedure	urogenital surgical procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15333
Thoracoscopic Surgery	Thoracoscopic Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15726
Palatorrhaphy	Palatorrhaphy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168380
free flap phalloplasty	free flap phalloplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001728
Unilateral Salpingo-oophorectomy	Unilateral Salpingo-oophorectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C94469
Morcellation	Morcellation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C165586
History of Myocardial Infarction Within 6 Months	History of Myocardial Infarction Within 6 Months	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C17849
Epithelial Marsupialization	Epithelial Marsupialization	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C50829
MRI-guided Stereotactic Body Radiation Therapy	MRI-guided Stereotactic Body Radiation Therapy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C171424
Skull Base Surgery	Skull Base Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157984
Stretta Procedure	Stretta Procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157992
Robot-Assisted Endoscopic Surgery	Robot-Assisted Endoscopic Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C116508
Hemicolectomy	Hemicolectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C86074
Cardiac Resynchronization Therapy Defibrillator Implantation	Cardiac Resynchronization Therapy Defibrillator Implantation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C172595
Revision of Ileostomy	Revision of Ileostomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51551
Neurosurgical Procedure	Neurosurgical Procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15656
sigmoid vaginoplasty	sigmoid vaginoplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001714
Billroth II Procedure	Billroth II Procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51582
Enterostomy	Enterostomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C52005
Bypass of Impending Intestinal Obstruction	Bypass of Impending Intestinal Obstruction	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C135733
Transurethral Microwave Thermotherapy of the Prostate	Transurethral Microwave Thermotherapy of the Prostate	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C89823
Endarterectomy	Endarterectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C52002
Laparoscopic Radical Prostatectomy	Laparoscopic Radical Prostatectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C165184
Splenectomy	Splenectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15328
Diagnostic Radioimmunoguided Surgery	Diagnostic Radioimmunoguided Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C65016
Cardiac Catheterization	Cardiac Catheterization	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C38044
Partial Colectomy	Partial Colectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51887
Endorectal Tumor Resection	Endorectal Tumor Resection	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C165178
Maxillary Antrostomy	Maxillary Antrostomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51886
Wide Local Excision	Wide Local Excision	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C94441
Arthrodesis	Arthrodesis	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C52007
Skin Transplantation	Skin Transplantation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15325
CyberKnife	CyberKnife	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C95484
pitch-raising surgery	pitch-raising surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	006717
Simple Vulvectomy	Simple Vulvectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C94456
Palatectomy	Palatectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C160997
History of Heart Failure	History of Heart Failure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C66926
Transcatheter Mitral Valve Repair	Transcatheter Mitral Valve Repair	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C158019
Left Oophorectomy	Left Oophorectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51601
Segmental Mandibulectomy	Segmental Mandibulectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51665
embryo transfer	embryo transfer	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	006704
buccal mucosa vaginoplasty	buccal mucosa vaginoplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001717
thoracic gender confirmation surgery	thoracic gender confirmation surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001620
En Bloc Resection	En Bloc Resection	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C139567
Thorascopic Wedge Resection of the Lung	Thorascopic Wedge Resection of the Lung	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C154873
Right Salpingo-Oophorectomy	Right Salpingo-Oophorectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51926
Carotid Endarterectomy	Carotid Endarterectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157807
Kyphoplasty	Kyphoplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C62742
excision of soft tissue	excision of soft tissue	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	008905
Metastasectomy	Metastasectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C94461
Lower Gastrointestinal Therapeutic Surgical Procedure	Lower Gastrointestinal Therapeutic Surgical Procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157911
Enlargement Of Surgical Incision	Enlargement Of Surgical Incision	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C50835
Robot-assisted Laparoscopic Partial Nephrectomy	Robot-assisted Laparoscopic Partial Nephrectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C150387
laryngoplasty	laryngoplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	002991
Cervicectomy	Cervicectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C94466
Known History of Kawasaki Disease	Known History of Kawasaki Disease	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168302
Laparoscopically Assisted Vaginal Hysterectomy	Laparoscopically Assisted Vaginal Hysterectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C126387
No History of Non-Cardiac Surgery	No History of Non-Cardiac Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168349
cervical surgical procedure	cervical surgical procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	006719
Transcatheter Aortic Valve Replacement	Transcatheter Aortic Valve Replacement	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C158018
Bilobectomy	Bilobectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C91828
Radioimmunoguided Surgery	Radioimmunoguided Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15622
Partial Hysterectomy	Partial Hysterectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C40961
rectosigmoid vaginoplasty	rectosigmoid vaginoplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001715
Unknown History of Congenital Heart Disease	Unknown History of Congenital Heart Disease	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168466
Interval Debulking Surgery	Interval Debulking Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C160866
Surgical Delivery Procedure	Surgical Delivery Procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C92893
Distal Pancreatectomy	Distal Pancreatectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51647
Lymphadenectomy	Lymphadenectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15275
Partial Cystectomy	Partial Cystectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51636
simple complete vulvectomy	simple complete vulvectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	006740
skin and subcutaneous tissue surgical procedures	skin and subcutaneous tissue surgical procedures	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	002326
Bilateral Salpingectomy	Bilateral Salpingectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51667
repair of hypospadias	repair of hypospadias	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001642
penile inversion vaginoplasty	penile inversion vaginoplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001719
History of Non-Cardiac Surgery	History of Non-Cardiac Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168254
Right Colectomy	Right Colectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51623
Atherectomy	Atherectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157793
island tensor fasciae latae free flap phalloplasty	island tensor fasciae latae free flap phalloplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001741
anterolateral thigh flap phalloplasty	anterolateral thigh flap phalloplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001738
Head and Neck Cancer Surgery	Head and Neck Cancer Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157871
Procedure History	Procedure History	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C166353
ileal vaginoplasty	ileal vaginoplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001712
removal of soft tissue	removal of soft tissue	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	008904
construction of labia	construction of labia	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001775
gynecomastia chest contouring surgery	gynecomastia chest contouring surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	002035
Rescue Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction After Failed Full-Dose Thrombolytic Therapy	Rescue Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction After Failed Full-Dose Thrombolytic Therapy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C100008
Known History of Other Allergy	Known History of Other Allergy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168304
Percutaneous Ventricular Assist Device Placement	Percutaneous Ventricular Assist Device Placement	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C172592
Billroth I Procedure	Billroth I Procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51581
Nerve-Sparing Surgery	Nerve-Sparing Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C113420
Family History of Prostate Cancer	Family History of Prostate Cancer	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C171241
Closure of Cardiac Ventricle Septum	Closure of Cardiac Ventricle Septum	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C99940
No History of Neonatal Complication	No History of Neonatal Complication	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168348
facial masculinization surgery	facial masculinization surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001613
Eye Socket Reconstruction	Eye Socket Reconstruction	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157849
Allografting	Allografting	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51673
TraceIT Tissue Spacer Implantation	TraceIT Tissue Spacer Implantation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C165629
Primary Debulking Surgery	Primary Debulking Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C160865
Upper Vaginectomy	Upper Vaginectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C136237
Family Cancer History	Family Cancer History	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C29878
Bladder Cancer Surgery	Bladder Cancer Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157797
reconstruction of urethra	reconstruction of urethra	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	003359
Family History of Long QTc	Family History of Long QTc	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168018
Risk Factor History Negative	Risk Factor History Negative	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C159672
Laser Resurfacing	Laser Resurfacing	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157901
Immediate Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction	Immediate Percutaneous Coronary Intervention for ST Elevation Myocardial Infarction	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C99961
Hepatectomy	Hepatectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15249
Surgical Wound Closure	Surgical Wound Closure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C63340
Hemipelvectomy Type I	Hemipelvectomy Type I	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157648
Inguinal Orchiectomy	Inguinal Orchiectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15724
Percutaneous Transluminal Coronary Angioplasty	Percutaneous Transluminal Coronary Angioplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C38078
Most Recent Heart Failure Event	Most Recent Heart Failure Event	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C67103
Therapeutic Lymphadenectomy	Therapeutic Lymphadenectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C65003
zero depth vaginoplasty	zero depth vaginoplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001726
Perineal Colostomy	Perineal Colostomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C94239
Subfascial Endoscopic Perforator Surgery	Subfascial Endoscopic Perforator Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157996
augmentation mammaplasty	augmentation mammaplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C107225
repair of testis	repair of testis	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001646
genital intersex surgery	genital intersex surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001635
Stanford bipedicled infraumbilical skin flap phalloplasty	Stanford bipedicled infraumbilical skin flap phalloplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001743
Laser Surgery	Laser Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15268
Neobladder Reconstruction	Neobladder Reconstruction	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157933
reconstruction of penis	reconstruction of penis	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001644
Intracardiac Pneumonectomy	Intracardiac Pneumonectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C120275
Myomectomy	Myomectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51645
Mediastinal Lymph Node Sampling	Mediastinal Lymph Node Sampling	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C139751
Knee Replacement	Knee Replacement	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157897
Parathyroid Surgery	Parathyroid Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157947
Deafferentation	Deafferentation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C21002
scrotoplasty	scrotoplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	006290
Invasive Procedure	Invasive Procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C93159
Laparoscopic Cholecystectomy	Laparoscopic Cholecystectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51681
Cheilectomy	Cheilectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51596
Radical Lymph Node Dissection	Radical Lymph Node Dissection	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C48936
Glioma, Glioblastoma & Astrocytoma Surgery	Glioma, Glioblastoma & Astrocytoma Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157865
lifelong non-smoker history	lifelong non-smoker history	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	OBIB	0000512
Total Shoulder Replacement	Total Shoulder Replacement	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C158017
Laryngectomy	Laryngectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15267
Cordotomy	Cordotomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C21001
excision of uterus	excision of uterus	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001671
Family History of Leukemia	Family History of Leukemia	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C171245
Diagnostic Laparoscopic Surgery	Diagnostic Laparoscopic Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C64994
Open Partial Nephrectomy	Open Partial Nephrectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C165186
Transurethral Incision of the Prostate	Transurethral Incision of the Prostate	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C113727
metoidioplasty	metoidioplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	006288
surgical procedure by type	surgical procedure by type	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C161601
Cesarean Hysterectomy	Cesarean Hysterectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C92753
Exenteration	Exenteration	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C68790
Transcatheter Aortic Valve Implantation	Transcatheter Aortic Valve Implantation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C100022
anterior lateral thigh pedicled flap phalloplasty	anterior lateral thigh pedicled flap phalloplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001730
preputial surgical procedure	preputial surgical procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	008155
Embolectomy	Embolectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C52001
Cholecystectomy	Cholecystectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51676
rectosigmoid neocolporrhaphy	rectosigmoid neocolporrhaphy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001725
excision of cervix	excision of cervix	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	006720
